ZNF500	1308
ZNF17	1311
ZNF628	1311
ZNF45	1311
ZSCAN5C	1311
ZNF669	1312
ZNF444	1312
ZNF100	1312
GMEB2	1313
BORCS8MEF2B	1315
ZNF789	1315
TMF1	1318
RXRB	1318
POU2AF1	1320
ZNF473	1321
FLYWCH1	1321
MYSM1	1321
THAP9	1322
TOPORS	1323
CDC5L	1324
CC2D1A	1326
ZNF268	1326
BAZ2A	1330
ZNF282	1331
ZNF227	1331
HMX2	1331
PHF1	1334
ZNF213	1336
ZNF414	1336
ZNF729	1338
ZNF541	1339
ZNF525	1342
ZNF814	1344
ZNF670	1349
CREBZF	1349
THAP7	1353
ZNF777	1355
ZNF485	1356
ZSCAN29	1356
ZNF564	1358
ZNF397	1359
LEUTX	1364
NKX28	1366
RBCK1	1367
CXXC1	1369
ZNF146	1370
ZNF511	1374
ZNF878	1378
CIC	1378
ZNF567	1379
ZNF574	1380
ZNF202	1384
ZNF749	1387
ZNF683	1387
ZNF860	1388
ZNF735	1393
CENPS	1396
ZNF324B	1398
FOXR1	1403
ZNF695	1403
ZBTB9	1404
ZNF142	1404
ZBED9	1404
CENPX	1413
ZNF888	1415
ZNF714	1417
ZNF180	1417
EVX2	1423
PRR12	1431
TFCP2	1432
ZNF705E	1435
ZNF845	1448
ZNF513	1448
GPBP1	1451
ZNF837	1451
ZNF630	1457
ZNF85	1461
SAFB	1463
HSFX2	1469
ZNF668	1469
JRK	1470
SPZ1	1482
CCDC169SOHLH2	1491
REXO4	1495
TTF1	1496
ZNF852	1525
MTERF1	1551
ZNF816	1561
