B2PT_PTX_Per3	/hpcnfs/techunits/genomics/PublicData//Nicassio/pfuentes/FASTQ/201120_A00302_0224_AHV3JHDMXX/Sample_S30892_B2PT_PTX_Per3
B3PT_PTX_Per3	/hpcnfs/techunits/genomics/PublicData//Nicassio/pfuentes/FASTQ/201120_A00302_0224_AHV3JHDMXX/Sample_S30893_B3PT_PTX_Per3
