T0_1	libraries_exp_1B/library_T0_1.csv	7500
T0_2	libraries_exp_1B/library_T0_2.csv	7500
T3	libraries_exp_1B/library_T3.csv	3000
T9	libraries_exp_1B/library_T9.csv	3000
T13	libraries_exp_1B/library_T13.csv	3000
T17	libraries_exp_1B/library_T17.csv	3000
T24	libraries_exp_1B/library_T24.csv	3000
